Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/05/2012|08:30:00 AM|Sample|Routine Sample|0.5|m||sec-Butylbenzene|*Non-detect||U|03/08/2012|01:51:00 PM|8260A||Total|0.4|ug/l|1.6|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/05/2012|08:30:00 AM|Sample|Routine Sample|0.5|m||2,4-Dinitrophenol|5|ug/l|UJ|03/10/2012|03:57:00 AM|8270B(W)|J: CCV Low.|Total|5|ug/l|20|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/05/2012|08:30:00 AM|Sample|Routine Sample|0.5|m||Acenaphthylene|*Non-detect||U|03/10/2012|03:57:00 AM|8270B(W)||Total|1|ug/l|4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/05/2012|08:30:00 AM|Sample|Routine Sample|0.5|m||Dissolved Solids|572|mg/l||03/08/2012|08:30:00 AM|160.1||Total|10|mg/l|40|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/05/2012|08:30:00 AM|Sample|Routine Sample|0.5|m||cis-1,2-Dichloroethylene|*Non-detect||U|03/08/2012|01:51:00 PM|8260A||Total|0.2|ug/l|0.8|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/05/2012|08:30:00 AM|Sample|Routine Sample|0.5|m||Benzo[a]pyrene|*Non-detect||U|03/10/2012|03:57:00 AM|8270B(W)||Total|1|ug/l|4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:59:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|23.02|deg C|D|02/06/2012|08:59:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:59:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.29|ppth|D|02/06/2012|08:59:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:59:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.6|None|D|02/06/2012|08:59:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:59:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|605|umho/cm|D|02/06/2012|08:59:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:59:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|5.33|mg/l|D|02/06/2012|08:59:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:58:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.29|ppth|D|02/06/2012|08:58:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:58:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|23.02|deg C|D|02/06/2012|08:58:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:58:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.61|None|D|02/06/2012|08:58:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:58:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|605|umho/cm|D|02/06/2012|08:58:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:58:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|4.89|mg/l|D|02/06/2012|08:58:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:56:00 AM|Field Msr/Obs|Routine Msr/Obs|4.078|m||Specific conductance|605|umho/cm|D|02/06/2012|08:56:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:56:00 AM|Field Msr/Obs|Routine Msr/Obs|4.078|m||Depth|4.078|m|D|02/06/2012|08:56:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:56:00 AM|Field Msr/Obs|Routine Msr/Obs|4.078|m||pH|7.64|None|D|02/06/2012|08:56:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:56:00 AM|Field Msr/Obs|Routine Msr/Obs|4.078|m||Salinity|0.29|ppth|D|02/06/2012|08:56:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:56:00 AM|Field Msr/Obs|Routine Msr/Obs|4.078|m||Dissolved oxygen (DO)|4.92|mg/l|D|02/06/2012|08:56:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:56:00 AM|Field Msr/Obs|Routine Msr/Obs|4.078|m||Temperature, water|22.99|deg C|D|02/06/2012|08:56:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.03|mg/l|I|02/13/2012|10:43:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:40:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|*Non-detect||U|02/07/2012|02:15:00 PM|9222-D||Total|10|cfu/100ml|30|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:40:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.008|mg/l|I|02/07/2012|10:11:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.44|mg/l||02/27/2012|04:26:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:40:00 AM|Sample|Routine Sample|0.5|m||Turbidity|0.4|NTU|I|02/07/2012|10:33:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/06/2012|08:40:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.015|mg/l||02/14/2012|08:51:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|19.42|deg C|D|01/09/2012|08:40:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|622|umho/cm|J|01/09/2012|08:40:00 AM|2510|Failed Post Calibration Verification|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|5.55|mg/l|D|01/09/2012|08:40:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.64|None|J|01/09/2012|08:40:00 AM|4500-H|Failed Post Calibration Verification|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.3|ppth|D|01/09/2012|08:40:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|5.56|mg/l|D|01/09/2012|08:38:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|622|umho/cm|J|01/09/2012|08:38:00 AM|2510|Failed Post Calibration Verification|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|19.39|deg C|D|01/09/2012|08:38:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.64|None|J|01/09/2012|08:38:00 AM|4500-H|Failed Post Calibration Verification|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.3|ppth|D|01/09/2012|08:38:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:37:00 AM|Field Msr/Obs|Routine Msr/Obs|2.822|m||Specific conductance|623|umho/cm|J|01/09/2012|08:37:00 AM|2510|Failed Post Calibration Verification|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:37:00 AM|Field Msr/Obs|Routine Msr/Obs|2.822|m||pH|7.65|None|J|01/09/2012|08:37:00 AM|4500-H|Failed Post Calibration Verification|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:37:00 AM|Field Msr/Obs|Routine Msr/Obs|2.822|m||Depth|2.822|m|D|01/09/2012|08:37:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:37:00 AM|Field Msr/Obs|Routine Msr/Obs|2.822|m||Dissolved oxygen (DO)|5.54|mg/l|D|01/09/2012|08:37:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:37:00 AM|Field Msr/Obs|Routine Msr/Obs|2.822|m||Salinity|0.3|ppth|D|01/09/2012|08:37:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:37:00 AM|Field Msr/Obs|Routine Msr/Obs|2.822|m||Temperature, water|19.32|deg C|D|01/09/2012|08:37:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:35:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.011|mg/l||01/26/2012|10:51:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:35:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|10|cfu/100ml||01/10/2012|02:15:00 PM|9222-D||Total|10|cfu/100ml|30|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:35:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.47|mg/l||02/01/2012|03:30:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:35:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.02|mg/l|I|01/24/2012|11:10:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:35:00 AM|Sample|Routine Sample|0.5|m||Turbidity|0.5|NTU||01/10/2012|09:52:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:35:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.005|mg/l|I|01/10/2012|01:58:00 PM|365.1||Dissolved|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/09/2012|08:35:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.76|mg/l||01/17/2012|03:25:00 PM|351.2||Total|0.08|mg/l|0.32|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Phenol|*Non-detect||U|12/13/2011|11:38:00 AM|420.2||Total|4|ug/l|16|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Total Solids|400|mg/l||12/07/2011|08:30:00 AM|160.1||Total|10|mg/l|40|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Turbidity|0.7|NTU||12/06/2011|11:08:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.14|mg/l||12/21/2011|11:07:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||BOD, carbonaceous|*Non-detect||U|12/07/2011|08:15:00 AM|5210-B||Total|2|mg/l|8|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Total Suspended Solids (TSS)|*Non-detect||U|12/07/2011|08:30:00 AM|160.2||Total|6|mg/l|24|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Chemical Oxygen Demand (COD)|31|mg/l||12/29/2011|01:27:00 PM|410.4||Total|3|mg/l|12|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.48|mg/l||12/28/2011|04:28:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|10|cfu/100ml||12/06/2011|02:45:00 PM|9222-D||Total|10|cfu/100ml|30|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.019|mg/l||12/13/2011|10:56:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.009|mg/l||12/06/2011|10:00:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:23:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.44|None|D|12/05/2011|08:23:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:23:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|3.51|mg/l|D|12/05/2011|08:23:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:23:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.27|ppth|D|12/05/2011|08:23:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:23:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|22.73|deg C|D|12/05/2011|08:23:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:23:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|566|umho/cm|J|12/05/2011|08:23:00 AM|2510|Parameter failed CCV|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:21:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|22.73|deg C|D|12/05/2011|08:21:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:21:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.27|ppth|D|12/05/2011|08:21:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:21:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|566|umho/cm|J|12/05/2011|08:21:00 AM|2510|Parameter failed CCV|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:21:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|3.47|mg/l|D|12/05/2011|08:21:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:21:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.44|None|D|12/05/2011|08:21:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:19:00 AM|Field Msr/Obs|Routine Msr/Obs|3.053|m||pH|7.44|None|D|12/05/2011|08:19:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:19:00 AM|Field Msr/Obs|Routine Msr/Obs|3.053|m||Dissolved oxygen (DO)|3.49|mg/l|D|12/05/2011|08:19:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:19:00 AM|Field Msr/Obs|Routine Msr/Obs|3.053|m||Specific conductance|565|umho/cm|J|12/05/2011|08:19:00 AM|2510|Parameter failed CCV|Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:19:00 AM|Field Msr/Obs|Routine Msr/Obs|3.053|m||Temperature, water|22.68|deg C|D|12/05/2011|08:19:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:19:00 AM|Field Msr/Obs|Routine Msr/Obs|3.053|m||Depth|3.053|m|D|12/05/2011|08:19:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/05/2011|08:19:00 AM|Field Msr/Obs|Routine Msr/Obs|3.053|m||Salinity|0.27|ppth|D|12/05/2011|08:19:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:47:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|2.11|mg/l|D|11/14/2011|08:47:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:47:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.27|None|D|11/14/2011|08:47:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:47:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|578|umho/cm|D|11/14/2011|08:47:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:47:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|24.35|deg C|D|11/14/2011|08:47:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:47:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.28|ppth|D|11/14/2011|08:47:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:45:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|2.05|mg/l|D|11/14/2011|08:45:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:45:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.28|ppth|D|11/14/2011|08:45:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:45:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|580|umho/cm|D|11/14/2011|08:45:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:45:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.26|None|D|11/14/2011|08:45:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:45:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|24.26|deg C|D|11/14/2011|08:45:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:42:00 AM|Field Msr/Obs|Routine Msr/Obs|2.978|m||Specific conductance|580|umho/cm|D|11/14/2011|08:42:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:42:00 AM|Field Msr/Obs|Routine Msr/Obs|2.978|m||Temperature, water|24.24|deg C|D|11/14/2011|08:42:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:42:00 AM|Field Msr/Obs|Routine Msr/Obs|2.978|m||Depth|2.978|m|D|11/14/2011|08:42:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:42:00 AM|Field Msr/Obs|Routine Msr/Obs|2.978|m||pH|7.26|None|D|11/14/2011|08:42:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:42:00 AM|Field Msr/Obs|Routine Msr/Obs|2.978|m||Dissolved oxygen (DO)|2.04|mg/l|D|11/14/2011|08:42:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:42:00 AM|Field Msr/Obs|Routine Msr/Obs|2.978|m||Salinity|0.28|ppth|D|11/14/2011|08:42:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.025|mg/l||11/23/2011|11:25:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:30:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|50|cfu/100ml||11/15/2011|03:00:00 PM|9222-D||Total|10|cfu/100ml|30|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.011|mg/l||11/15/2011|09:55:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.79|mg/l||12/08/2011|01:00:00 PM|351.2||Total|0.08|mg/l|0.32|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Turbidity|1|NTU||11/15/2011|10:49:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.43|mg/l||11/23/2011|12:51:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|11/14/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|0.27|mg/l||11/22/2011|11:52:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|10/03/2011|08:30:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|50|cfu/100ml||10/04/2011|02:00:00 PM|9222-D||Total|10|cfu/100ml|30|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|10/03/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.32|mg/l||10/13/2011|02:03:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|10/03/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.009|mg/l||10/04/2011|09:32:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|10/03/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Turbidity|0.8|NTU||10/04/2011|09:46:00 AM|180.1||Total|0.1|NTU|0.4|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|10/03/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|0.2|mg/l||10/11/2011|10:38:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|10/03/2011|08:30:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.02|mg/l||10/18/2011|09:42:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Surface Water
